2026-01-01 03:24:30 | DEBUG    | src.services.framework.service_registry            | Registered: AddLinkedSourcesTask
2026-01-01 03:24:33 | DEBUG    | src.services.framework.service_registry            | Registered: AffiliateLinkerTask
2026-01-01 03:24:33 | DEBUG    | src.services.framework.service_registry            | Registered: AffiliateLinkAdderTask
2026-01-01 03:24:33 | DEBUG    | src.services.framework.service_registry            | Registered: AmazonLinkRemoverTask
2026-01-01 03:24:33 | DEBUG    | src.services.framework.service_registry            | Registered: ArticleCacheTask
2026-01-01 03:24:33 | DEBUG    | src.services.framework.service_registry            | Registered: ArticleConceptDefiner
2026-01-01 03:24:33 | DEBUG    | src.services.framework.service_registry            | Registered: ArticleContentGenerator
2026-01-01 03:24:33 | DEBUG    | src.services.framework.service_registry            | Registered: ArticleReviewer
2026-01-01 03:24:33 | DEBUG    | src.services.framework.service_registry            | Registered: ArticleReviser
2026-01-01 03:24:33 | DEBUG    | src.services.framework.service_registry            | Registered: ArticleStrategyPlanner
2026-01-01 03:24:34 | DEBUG    | src.services.framework.service_registry            | Registered: BlogContextResolverTask
2026-01-01 03:24:34 | DEBUG    | src.services.framework.service_registry            | Registered: BlogContextUpdaterTask
2026-01-01 03:24:34 | DEBUG    | src.services.framework.service_registry            | Registered: BlogSelectorTask
2026-01-01 03:24:34 | DEBUG    | src.services.framework.service_registry            | Registered: BlogSelectorTaskV2
2026-01-01 03:24:34 | DEBUG    | src.services.framework.service_registry            | Registered: ChatHistoryManager
2026-01-01 03:24:34 | DEBUG    | src.services.framework.service_registry            | Registered: ClearGeminiMode
2026-01-01 03:24:34 | INFO     | src.services.multi_channel_line_manager            | [登録] chanmotocaffe (ID: 2006378351)
2026-01-01 03:24:34 | INFO     | src.services.multi_channel_line_manager            | [登録] FX Channel Bot (ID: 2007594340)
2026-01-01 03:24:34 | INFO     | src.services.multi_channel_line_manager            | [登録] lang (ID: 2007819423)
2026-01-01 03:24:34 | INFO     | src.services.multi_channel_line_manager            | 合計 3 チャンネル登録
2026-01-01 03:24:34 | DEBUG    | src.services.framework.service_registry            | Registered: CommandParserTask
2026-01-01 03:24:34 | DEBUG    | src.services.framework.service_registry            | Registered: ConditionalBranchTask
2026-01-01 03:24:34 | DEBUG    | src.services.framework.service_registry            | Registered: ConsoleNotifier
2026-01-01 03:24:34 | DEBUG    | src.services.framework.service_registry            | Registered: DatabaseFetcher
2026-01-01 03:24:34 | DEBUG    | src.services.framework.service_registry            | Registered: DraftPersister
2026-01-01 03:24:35 | DEBUG    | src.services.framework.service_registry            | Registered: FactChecker
2026-01-01 03:24:35 | DEBUG    | src.services.framework.service_registry            | Registered: FinalizePostTask
2026-01-01 03:24:35 | DEBUG    | src.services.framework.service_registry            | Registered: FinalArticleEnricher
2026-01-01 03:24:35 | DEBUG    | src.services.framework.service_registry            | Registered: FinalFactCleanupTask
2026-01-01 03:24:35 | DEBUG    | src.services.framework.service_registry            | Registered: GeminiChatResponder
2026-01-01 03:24:35 | DEBUG    | src.services.framework.service_registry            | Registered: GeminiChatResponder
2026-01-01 03:24:35 | DEBUG    | src.services.framework.service_registry            | Registered: GeminiReset
2026-01-01 03:24:35 | DEBUG    | src.services.framework.service_registry            | Registered: HatenaPublisher
2026-01-01 03:24:35 | DEBUG    | src.services.framework.service_registry            | Registered: LineChatReplyTask
2026-01-01 03:24:35 | DEBUG    | src.services.framework.service_registry            | Registered: LineNotifier
2026-01-01 03:24:35 | DEBUG    | src.services.framework.service_registry            | Registered: LineNotifier
2026-01-01 03:24:35 | DEBUG    | src.services.framework.service_registry            | Registered: LinkValidatorTask
2026-01-01 03:24:35 | DEBUG    | src.services.framework.service_registry            | Registered: LocalPublisher
2026-01-01 03:24:35 | DEBUG    | src.services.framework.service_registry            | Registered: MinimalThumbnailPreparer
2026-01-01 03:24:35 | DEBUG    | src.services.framework.service_registry            | Registered: NotePost
2026-01-01 03:24:39 | DEBUG    | src.services.framework.service_registry            | Registered: ParagraphExtractor
2026-01-01 03:24:39 | DEBUG    | src.services.framework.service_registry            | Registered: PassthroughTask
2026-01-01 03:24:39 | DEBUG    | src.services.framework.service_registry            | Registered: PressImageIcon
2026-01-01 03:24:39 | DEBUG    | src.services.framework.service_registry            | Registered: PromptPreparer
2026-01-01 03:24:39 | DEBUG    | src.services.framework.service_registry            | Registered: RagSimilarArticlesFetcher
2026-01-01 03:24:39 | DEBUG    | src.services.framework.service_registry            | Registered: RagUpdater
2026-01-01 03:24:39 | DEBUG    | src.services.framework.service_registry            | Registered: RepostContextPreparerTask
2026-01-01 03:24:39 | DEBUG    | src.services.framework.service_registry            | Registered: RepostModeCheckerTask
2026-01-01 03:24:39 | DEBUG    | src.services.framework.service_registry            | Registered: StatusUpdater
2026-01-01 03:24:39 | DEBUG    | src.services.framework.service_registry            | Registered: StructuredArticleGeneratorTask
2026-01-01 03:24:39 | DEBUG    | src.services.framework.service_registry            | Registered: StructuredDataLoaderTask
2026-01-01 03:24:39 | DEBUG    | src.services.framework.service_registry            | Registered: StyleMemoryBuilder
2026-01-01 03:24:39 | DEBUG    | src.services.framework.service_registry            | Registered: ThumbnailGenerator
2026-01-01 03:24:39 | DEBUG    | src.services.framework.service_registry            | Registered: VideoSummaryFetcher
2026-01-01 03:24:39 | DEBUG    | src.services.framework.service_registry            | Registered: WebSummaryFetcher
2026-01-01 03:24:39 | INFO     | src.services.framework.service_registry            | Total registered modules: 49
2026-01-01 03:24:39 | INFO     | __main__                                           | Application starting in SERVER mode
2026-01-01 03:24:39 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\add_linked_sources_task.py as src.tasks.add_linked_sources_task
2026-01-01 03:24:39 | INFO     | src.framework.service_registry                     | Registered task module: AddLinkedSourcesTask (from src.tasks.add_linked_sources_task)
2026-01-01 03:24:39 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\affiliate_linker_task.py as src.tasks.affiliate_linker_task
2026-01-01 03:24:39 | INFO     | src.framework.service_registry                     | Registered task module: AffiliateLinkerTask (from src.tasks.affiliate_linker_task)
2026-01-01 03:24:39 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\affiliate_link_adder_task.py as src.tasks.affiliate_link_adder_task
