2026-01-01 22:45:01 | DEBUG    | src.services.framework.service_registry            | Registered: AddLinkedSourcesTask
2026-01-01 22:45:05 | DEBUG    | src.services.framework.service_registry            | Registered: AffiliateLinkerTask
2026-01-01 22:45:05 | DEBUG    | src.services.framework.service_registry            | Registered: AffiliateLinkAdderTask
2026-01-01 22:45:05 | DEBUG    | src.services.framework.service_registry            | Registered: AmazonLinkRemoverTask
2026-01-01 22:45:05 | DEBUG    | src.services.framework.service_registry            | Registered: ArticleCacheTask
2026-01-01 22:45:05 | DEBUG    | src.services.framework.service_registry            | Registered: ArticleConceptDefiner
2026-01-01 22:45:06 | DEBUG    | src.services.framework.service_registry            | Registered: ArticleContentGenerator
2026-01-01 22:45:06 | DEBUG    | src.services.framework.service_registry            | Registered: ArticleReviewer
2026-01-01 22:45:06 | DEBUG    | src.services.framework.service_registry            | Registered: ArticleReviser
2026-01-01 22:45:06 | DEBUG    | src.services.framework.service_registry            | Registered: ArticleStrategyPlanner
2026-01-01 22:45:07 | DEBUG    | src.services.framework.service_registry            | Registered: BlogContextResolverTask
2026-01-01 22:45:07 | DEBUG    | src.services.framework.service_registry            | Registered: BlogContextUpdaterTask
2026-01-01 22:45:07 | DEBUG    | src.services.framework.service_registry            | Registered: BlogSelectorTask
2026-01-01 22:45:07 | DEBUG    | src.services.framework.service_registry            | Registered: BlogSelectorTaskV2
2026-01-01 22:45:07 | DEBUG    | src.services.framework.service_registry            | Registered: ChatHistoryManager
2026-01-01 22:45:07 | DEBUG    | src.services.framework.service_registry            | Registered: ClearGeminiMode
2026-01-01 22:45:07 | INFO     | src.services.multi_channel_line_manager            | [登録] chanmotocaffe (ID: 2006378351)
2026-01-01 22:45:07 | INFO     | src.services.multi_channel_line_manager            | [登録] FX Channel Bot (ID: 2007594340)
2026-01-01 22:45:07 | INFO     | src.services.multi_channel_line_manager            | [登録] lang (ID: 2007819423)
2026-01-01 22:45:07 | INFO     | src.services.multi_channel_line_manager            | 合計 3 チャンネル登録
2026-01-01 22:45:07 | DEBUG    | src.services.framework.service_registry            | Registered: CommandParserTask
