2025-12-28 09:33:28 | DEBUG    | src.services.framework.service_registry            | Registered: AddLinkedSourcesTask
2025-12-28 09:33:31 | DEBUG    | src.services.framework.service_registry            | Registered: AffiliateLinkerTask
2025-12-28 09:33:31 | DEBUG    | src.services.framework.service_registry            | Registered: AffiliateLinkAdderTask
2025-12-28 09:33:31 | DEBUG    | src.services.framework.service_registry            | Registered: AmazonLinkRemoverTask
2025-12-28 09:33:31 | DEBUG    | src.services.framework.service_registry            | Registered: ArticleCacheTask
2025-12-28 09:33:31 | DEBUG    | src.services.framework.service_registry            | Registered: ArticleConceptDefiner
2025-12-28 09:33:31 | DEBUG    | src.services.framework.service_registry            | Registered: ArticleContentGenerator
2025-12-28 09:33:31 | DEBUG    | src.services.framework.service_registry            | Registered: ArticleReviewer
2025-12-28 09:33:31 | DEBUG    | src.services.framework.service_registry            | Registered: ArticleReviser
2025-12-28 09:33:31 | DEBUG    | src.services.framework.service_registry            | Registered: ArticleStrategyPlanner
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: BlogContextResolverTask
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: BlogContextUpdaterTask
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: BlogSelectorTask
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: BlogSelectorTaskV2
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: ChatHistoryManager
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: ClearGeminiMode
2025-12-28 09:33:32 | INFO     | src.services.multi_channel_line_manager            | [登録] chanmotocaffe (ID: 2006378351)
2025-12-28 09:33:32 | INFO     | src.services.multi_channel_line_manager            | [登録] FX Channel Bot (ID: 2007594340)
2025-12-28 09:33:32 | INFO     | src.services.multi_channel_line_manager            | [登録] lang (ID: 2007819423)
2025-12-28 09:33:32 | INFO     | src.services.multi_channel_line_manager            | 合計 3 チャンネル登録
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: CommandParserTask
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: ConditionalBranchTask
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: ConsoleNotifier
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: DatabaseFetcher
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: DraftPersister
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: FactChecker
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: FinalizePostTask
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: FinalArticleEnricher
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: FinalFactCleanupTask
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: GeminiChatResponder
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: GeminiChatResponder
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: GeminiReset
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: HatenaPublisher
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: LineChatReplyTask
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: LineNotifier
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: LineNotifier
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: LinkValidatorTask
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: LocalPublisher
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: MinimalThumbnailPreparer
2025-12-28 09:33:32 | DEBUG    | src.services.framework.service_registry            | Registered: NotePost
2025-12-28 09:33:35 | DEBUG    | src.services.framework.service_registry            | Registered: ParagraphExtractor
2025-12-28 09:33:35 | DEBUG    | src.services.framework.service_registry            | Registered: PassthroughTask
2025-12-28 09:33:35 | DEBUG    | src.services.framework.service_registry            | Registered: PressImageIcon
2025-12-28 09:33:35 | DEBUG    | src.services.framework.service_registry            | Registered: PromptPreparer
2025-12-28 09:33:35 | DEBUG    | src.services.framework.service_registry            | Registered: RagSimilarArticlesFetcher
2025-12-28 09:33:35 | DEBUG    | src.services.framework.service_registry            | Registered: RagUpdater
2025-12-28 09:33:35 | DEBUG    | src.services.framework.service_registry            | Registered: RepostContextPreparerTask
2025-12-28 09:33:35 | DEBUG    | src.services.framework.service_registry            | Registered: RepostModeCheckerTask
2025-12-28 09:33:35 | DEBUG    | src.services.framework.service_registry            | Registered: StatusUpdater
2025-12-28 09:33:35 | DEBUG    | src.services.framework.service_registry            | Registered: StructuredArticleGeneratorTask
2025-12-28 09:33:35 | DEBUG    | src.services.framework.service_registry            | Registered: StructuredDataLoaderTask
2025-12-28 09:33:35 | DEBUG    | src.services.framework.service_registry            | Registered: StyleMemoryBuilder
2025-12-28 09:33:35 | DEBUG    | src.services.framework.service_registry            | Registered: ThumbnailGenerator
2025-12-28 09:33:35 | DEBUG    | src.services.framework.service_registry            | Registered: VideoSummaryFetcher
2025-12-28 09:33:35 | DEBUG    | src.services.framework.service_registry            | Registered: WebSummaryFetcher
2025-12-28 09:33:35 | INFO     | src.services.framework.service_registry            | Total registered modules: 49
2025-12-28 09:33:35 | INFO     | __main__                                           | Application starting in SERVER mode
2025-12-28 09:33:35 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\add_linked_sources_task.py as src.tasks.add_linked_sources_task
2025-12-28 09:33:35 | INFO     | src.framework.service_registry                     | Registered task module: AddLinkedSourcesTask (from src.tasks.add_linked_sources_task)
2025-12-28 09:33:35 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\affiliate_linker_task.py as src.tasks.affiliate_linker_task
2025-12-28 09:33:35 | INFO     | src.framework.service_registry                     | Registered task module: AffiliateLinkerTask (from src.tasks.affiliate_linker_task)
2025-12-28 09:33:35 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\affiliate_link_adder_task.py as src.tasks.affiliate_link_adder_task
2025-12-28 09:33:35 | INFO     | src.framework.service_registry                     | Registered task module: AffiliateLinkAdderTask (from src.tasks.affiliate_link_adder_task)
2025-12-28 09:33:35 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\amazon_link_remover_task.py as src.tasks.amazon_link_remover_task
2025-12-28 09:33:35 | INFO     | src.framework.service_registry                     | Registered task module: AmazonLinkRemoverTask (from src.tasks.amazon_link_remover_task)
2025-12-28 09:33:35 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\article_cache_task.py as src.tasks.article_cache_task
2025-12-28 09:33:35 | INFO     | src.framework.service_registry                     | Registered task module: ArticleCacheTask (from src.tasks.article_cache_task)
2025-12-28 09:33:35 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\article_concept_definer_task.py as src.tasks.article_concept_definer_task
2025-12-28 09:33:35 | INFO     | src.framework.service_registry                     | Registered task module: ArticleConceptDefiner (from src.tasks.article_concept_definer_task)
2025-12-28 09:33:35 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\article_content_generator_task.py as src.tasks.article_content_generator_task
2025-12-28 09:33:35 | INFO     | src.framework.service_registry                     | Registered task module: ArticleContentGenerator (from src.tasks.article_content_generator_task)
2025-12-28 09:33:35 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\article_reviewer_task.py as src.tasks.article_reviewer_task
2025-12-28 09:33:35 | INFO     | src.framework.service_registry                     | Registered task module: ArticleReviewer (from src.tasks.article_reviewer_task)
2025-12-28 09:33:35 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\article_reviser_task.py as src.tasks.article_reviser_task
2025-12-28 09:33:35 | INFO     | src.framework.service_registry                     | Registered task module: ArticleReviser (from src.tasks.article_reviser_task)
2025-12-28 09:33:35 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\article_strategy_planner_task.py as src.tasks.article_strategy_planner_task
2025-12-28 09:33:35 | INFO     | src.framework.service_registry                     | Registered task module: ArticleStrategyPlanner (from src.tasks.article_strategy_planner_task)
2025-12-28 09:33:35 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\blog_context_resolver_task.py as src.tasks.blog_context_resolver_task
2025-12-28 09:33:35 | INFO     | src.framework.service_registry                     | Registered task module: BlogContextResolverTask (from src.tasks.blog_context_resolver_task)
2025-12-28 09:33:35 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\blog_context_updater_task.py as src.tasks.blog_context_updater_task
2025-12-28 09:33:35 | INFO     | src.framework.service_registry                     | Registered task module: BlogContextUpdaterTask (from src.tasks.blog_context_updater_task)
2025-12-28 09:33:35 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\blog_selector_task.py as src.tasks.blog_selector_task
2025-12-28 09:33:35 | INFO     | src.framework.service_registry                     | Registered task module: BlogSelectorTask (from src.tasks.blog_selector_task)
2025-12-28 09:33:35 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\blog_selector_v2_task.py as src.tasks.blog_selector_v2_task
2025-12-28 09:33:35 | INFO     | src.framework.service_registry                     | Registered task module: BlogSelectorTaskV2 (from src.tasks.blog_selector_v2_task)
2025-12-28 09:33:35 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\chat_history_manager.py as src.tasks.chat_history_manager
2025-12-28 09:33:35 | INFO     | src.framework.service_registry                     | Registered task module: ChatHistoryManager (from src.tasks.chat_history_manager)
2025-12-28 09:33:35 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\clear_gemini_mode_task.py as src.tasks.clear_gemini_mode_task
2025-12-28 09:33:35 | INFO     | src.framework.service_registry                     | Registered task module: ClearGeminiMode (from src.tasks.clear_gemini_mode_task)
2025-12-28 09:33:35 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\command_parser_task.py as src.tasks.command_parser_task
2025-12-28 09:33:35 | INFO     | src.framework.service_registry                     | Registered task module: CommandParserTask (from src.tasks.command_parser_task)
2025-12-28 09:33:35 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\conditional_branch_task.py as src.tasks.conditional_branch_task
2025-12-28 09:33:35 | INFO     | src.framework.service_registry                     | Registered task module: ConditionalBranchTask (from src.tasks.conditional_branch_task)
2025-12-28 09:33:35 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\console_notifier_task.py as src.tasks.console_notifier_task
2025-12-28 09:33:35 | INFO     | src.framework.service_registry                     | Registered task module: ConsoleNotifier (from src.tasks.console_notifier_task)
2025-12-28 09:33:35 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\database_fetcher_task.py as src.tasks.database_fetcher_task
2025-12-28 09:33:35 | INFO     | src.framework.service_registry                     | Registered task module: DatabaseFetcher (from src.tasks.database_fetcher_task)
2025-12-28 09:33:35 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\draft_persister_task.py as src.tasks.draft_persister_task
2025-12-28 09:33:35 | INFO     | src.framework.service_registry                     | Registered task module: DraftPersister (from src.tasks.draft_persister_task)
2025-12-28 09:33:36 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\fact_checker_task.py as src.tasks.fact_checker_task
2025-12-28 09:33:36 | INFO     | src.framework.service_registry                     | Registered task module: FactChecker (from src.tasks.fact_checker_task)
2025-12-28 09:33:36 | DEBUG    | src.framework.service_registry                     | Attempting to load module file: C:\Users\motoc\hatena-blog-suite\src\tasks\finalize_post_task.py as src.tasks.finalize_post_task
2025-12-28 09:33:36 | INFO     | src.framework.service_registry                     | Registered task module: FinalizePostTask (from src.tasks.finalize_post_task)
