2025-12-31 20:37:27 | DEBUG    | src.services.framework.service_registry            | Registered: AddLinkedSourcesTask
2025-12-31 20:37:30 | DEBUG    | src.services.framework.service_registry            | Registered: AffiliateLinkerTask
2025-12-31 20:37:30 | DEBUG    | src.services.framework.service_registry            | Registered: AffiliateLinkAdderTask
2025-12-31 20:37:30 | DEBUG    | src.services.framework.service_registry            | Registered: AmazonLinkRemoverTask
2025-12-31 20:37:30 | DEBUG    | src.services.framework.service_registry            | Registered: ArticleCacheTask
2025-12-31 20:37:30 | DEBUG    | src.services.framework.service_registry            | Registered: ArticleConceptDefiner
2025-12-31 20:37:30 | DEBUG    | src.services.framework.service_registry            | Registered: ArticleContentGenerator
2025-12-31 20:37:30 | DEBUG    | src.services.framework.service_registry            | Registered: ArticleReviewer
2025-12-31 20:37:30 | DEBUG    | src.services.framework.service_registry            | Registered: ArticleReviser
2025-12-31 20:37:30 | DEBUG    | src.services.framework.service_registry            | Registered: ArticleStrategyPlanner
2025-12-31 20:37:31 | DEBUG    | src.services.framework.service_registry            | Registered: BlogContextResolverTask
2025-12-31 20:37:31 | DEBUG    | src.services.framework.service_registry            | Registered: BlogContextUpdaterTask
2025-12-31 20:37:31 | DEBUG    | src.services.framework.service_registry            | Registered: BlogSelectorTask
2025-12-31 20:37:31 | DEBUG    | src.services.framework.service_registry            | Registered: BlogSelectorTaskV2
2025-12-31 20:37:31 | DEBUG    | src.services.framework.service_registry            | Registered: ChatHistoryManager
2025-12-31 20:37:31 | DEBUG    | src.services.framework.service_registry            | Registered: ClearGeminiMode
2025-12-31 20:37:31 | INFO     | src.services.multi_channel_line_manager            | [登録] chanmotocaffe (ID: 2006378351)
2025-12-31 20:37:31 | INFO     | src.services.multi_channel_line_manager            | [登録] FX Channel Bot (ID: 2007594340)
2025-12-31 20:37:31 | INFO     | src.services.multi_channel_line_manager            | [登録] lang (ID: 2007819423)
2025-12-31 20:37:31 | INFO     | src.services.multi_channel_line_manager            | 合計 3 チャンネル登録
2025-12-31 20:37:31 | DEBUG    | src.services.framework.service_registry            | Registered: CommandParserTask
2025-12-31 20:37:31 | DEBUG    | src.services.framework.service_registry            | Registered: ConditionalBranchTask
2025-12-31 20:37:31 | DEBUG    | src.services.framework.service_registry            | Registered: ConsoleNotifier
2025-12-31 20:37:31 | DEBUG    | src.services.framework.service_registry            | Registered: DatabaseFetcher
2025-12-31 20:37:31 | DEBUG    | src.services.framework.service_registry            | Registered: DraftPersister
2025-12-31 20:37:32 | DEBUG    | src.services.framework.service_registry            | Registered: FactChecker
2025-12-31 20:37:32 | DEBUG    | src.services.framework.service_registry            | Registered: FinalizePostTask
2025-12-31 20:37:32 | DEBUG    | src.services.framework.service_registry            | Registered: FinalArticleEnricher
2025-12-31 20:37:32 | DEBUG    | src.services.framework.service_registry            | Registered: FinalFactCleanupTask
2025-12-31 20:37:32 | DEBUG    | src.services.framework.service_registry            | Registered: GeminiChatResponder
2025-12-31 20:37:32 | DEBUG    | src.services.framework.service_registry            | Registered: GeminiChatResponder
2025-12-31 20:37:32 | DEBUG    | src.services.framework.service_registry            | Registered: GeminiReset
2025-12-31 20:37:32 | DEBUG    | src.services.framework.service_registry            | Registered: HatenaPublisher
2025-12-31 20:37:32 | DEBUG    | src.services.framework.service_registry            | Registered: LineChatReplyTask
2025-12-31 20:37:32 | DEBUG    | src.services.framework.service_registry            | Registered: LineNotifier
